time,instances,util,load,capacity,scaled
1995-08-23 00:00:00-04:00,2,0.8380786045827456,2514235.8137482367,3000000.0,True
1995-08-23 00:05:00-04:00,2,0.9626867087004857,2888060.126101457,3000000.0,False
1995-08-23 00:10:00-04:00,3,0.7433808980157349,3345214.0410708073,4500000.0,True
1995-08-23 00:15:00-04:00,3,0.6505775702922226,2927599.066315002,4500000.0,False
1995-08-23 00:20:00-04:00,3,0.4337336327732697,1951801.3474797136,4500000.0,False
1995-08-23 00:25:00-04:00,3,0.5208839487469545,2343977.7693612953,4500000.0,False
1995-08-23 00:30:00-04:00,3,0.3927249944965692,1767262.4752345616,4500000.0,False
1995-08-23 00:35:00-04:00,3,0.21729664510822083,977834.9029869938,4500000.0,False
1995-08-23 00:40:00-04:00,3,0.5564159199815689,2503871.6399170603,4500000.0,False
1995-08-23 00:45:00-04:00,3,0.7435384792266391,3345923.156519876,4500000.0,False
1995-08-23 00:50:00-04:00,3,0.3985161294194282,1793322.5823874269,4500000.0,False
1995-08-23 00:55:00-04:00,3,0.48275585506768853,2172401.3478045985,4500000.0,False
1995-08-23 01:00:00-04:00,3,0.2185943943591113,983674.7746160008,4500000.0,False
1995-08-23 01:05:00-04:00,3,0.3522238672892637,1585007.4028016867,4500000.0,False
1995-08-23 01:10:00-04:00,3,0.31113696704329213,1400116.3516948146,4500000.0,False
1995-08-23 01:15:00-04:00,3,0.13628225929008672,613270.1668053903,4500000.0,False
1995-08-23 01:20:00-04:00,3,0.2923176452325529,1315429.403546488,4500000.0,False
1995-08-23 01:25:00-04:00,2,0.4916389164841778,1474916.7494525334,3000000.0,True
1995-08-23 01:30:00-04:00,2,0.981921283176127,2945763.849528381,3000000.0,False
1995-08-23 01:35:00-04:00,2,0.29342743216375783,880282.2964912736,3000000.0,False
1995-08-23 01:40:00-04:00,2,0.5430232603344386,1629069.781003316,3000000.0,False
1995-08-23 01:45:00-04:00,2,0.5260331012732586,1578099.303819776,3000000.0,False
1995-08-23 01:50:00-04:00,2,0.3694225226337011,1108267.5679011033,3000000.0,False
1995-08-23 01:55:00-04:00,2,0.3774581794410268,1132374.5383230804,3000000.0,False
1995-08-23 02:00:00-04:00,2,0.34040523324997185,1021215.6997499156,3000000.0,False
1995-08-23 02:05:00-04:00,2,0.4117162937018403,1235148.881105521,3000000.0,False
1995-08-23 02:10:00-04:00,2,0.39295319700192666,1178859.59100578,3000000.0,False
