time,instances,util,load,capacity,scaled
1995-08-23 00:00:00-04:00,1,0.08524694246272853,127870.4136940928,1500000.0,False
1995-08-23 00:01:00-04:00,1,0.1632457503336104,244868.62550041563,1500000.0,False
1995-08-23 00:02:00-04:00,1,0.14752056414576553,221280.8462186483,1500000.0,False
1995-08-23 00:03:00-04:00,1,0.5674125057950512,851118.7586925768,1500000.0,False
1995-08-23 00:04:00-04:00,1,0.7352352317987458,1102852.8476981188,1500000.0,False
1995-08-23 00:05:00-04:00,1,0.2683058387803214,402458.75817048206,1500000.0,False
1995-08-23 00:06:00-04:00,1,0.3090918684531013,463637.802679652,1500000.0,False
1995-08-23 00:07:00-04:00,2,0.5938522942334903,1781556.882700471,3000000.0,True
1995-08-23 00:08:00-04:00,2,0.021512941906746113,64538.82572023834,3000000.0,False
1995-08-23 00:09:00-04:00,2,0.07789665455395152,233689.96366185456,3000000.0,False
1995-08-23 00:10:00-04:00,2,0.18964395564270373,568931.8669281112,3000000.0,False
1995-08-23 00:11:00-04:00,2,0.10053538906228934,301606.167186868,3000000.0,False
1995-08-23 00:12:00-04:00,2,0.09912687610960791,297380.6283288237,3000000.0,False
1995-08-23 00:13:00-04:00,2,0.06111091637334709,183332.74912004126,3000000.0,False
1995-08-23 00:14:00-04:00,2,0.5546351641707324,1663905.4925121975,3000000.0,False
1995-08-23 00:15:00-04:00,2,0.1066300138217024,319890.0414651072,3000000.0,False
1995-08-23 00:16:00-04:00,2,0.43845372336181554,1315361.1700854467,3000000.0,False
1995-08-23 00:17:00-04:00,2,0.06426981173780885,192809.43521342656,3000000.0,False
1995-08-23 00:18:00-04:00,2,0.18563789708783737,556913.6912635121,3000000.0,False
1995-08-23 00:19:00-04:00,2,0.19753445262254057,592603.3578676217,3000000.0,False
1995-08-23 00:20:00-04:00,2,0.2248754940631973,674626.4821895919,3000000.0,False
1995-08-23 00:21:00-04:00,2,0.028496747095494244,85490.24128648273,3000000.0,False
1995-08-23 00:22:00-04:00,1,0.3552533509326697,532880.0263990045,1500000.0,True
1995-08-23 00:23:00-04:00,1,0.21333856219719813,320007.8432957972,1500000.0,False
1995-08-23 00:24:00-04:00,1,0.2093685836169396,314052.8754254094,1500000.0,False
1995-08-23 00:25:00-04:00,1,0.11674692675435207,175120.3901315281,1500000.0,False
1995-08-23 00:26:00-04:00,1,0.14260307344969256,213904.61017453883,1500000.0,False
1995-08-23 00:27:00-04:00,1,0.45303709673405207,679555.6451010781,1500000.0,False
1995-08-23 00:28:00-04:00,1,0.5892594963363574,883889.2445045362,1500000.0,False
1995-08-23 00:29:00-04:00,1,0.2245840825225321,336876.12378379813,1500000.0,False
1995-08-23 00:30:00-04:00,1,0.22948840518199948,344232.6077729992,1500000.0,False
1995-08-23 00:31:00-04:00,1,0.437040692741067,655561.0391116005,1500000.0,False
1995-08-23 00:32:00-04:00,1,0.20811104157130653,312166.5623569598,1500000.0,False
1995-08-23 00:33:00-04:00,1,0.09368880558594085,140533.20837891128,1500000.0,False
1995-08-23 00:34:00-04:00,1,0.19180457223145023,287706.85834717535,1500000.0,False
1995-08-23 00:35:00-04:00,1,0.08011375722412353,120170.6358361853,1500000.0,False
1995-08-23 00:36:00-04:00,1,0.21496665652123723,322449.98478185583,1500000.0,False
1995-08-23 00:37:00-04:00,1,0.21394319399025233,320914.7909853785,1500000.0,False
1995-08-23 00:38:00-04:00,1,0.05515060031187778,82725.90046781667,1500000.0,False
1995-08-23 00:39:00-04:00,1,0.05490703944689355,82360.55917034032,1500000.0,False
1995-08-23 00:40:00-04:00,1,0.2556941223682978,383541.1835524467,1500000.0,False
1995-08-23 00:41:00-04:00,1,0.1527608782068471,229141.31731027068,1500000.0,False
1995-08-23 00:42:00-04:00,1,0.1655574312178492,248336.1468267738,1500000.0,False
1995-08-23 00:43:00-04:00,1,0.11449190993958824,171737.86490938236,1500000.0,False
1995-08-23 00:44:00-04:00,1,0.9556871721463766,1433530.7582195648,1500000.0,False
1995-08-23 00:45:00-04:00,1,0.20769579625175769,311543.69437763654,1500000.0,False
1995-08-23 00:46:00-04:00,1,0.8705941780285222,1305891.2670427833,1500000.0,False
1995-08-23 00:47:00-04:00,1,0.23813172091202608,357197.58136803913,1500000.0,False
