time,instances,util,load,capacity,scaled
1995-08-23 00:00:00-04:00,2,1.08,324,300,True
1995-08-23 00:05:00-04:00,2,0.71,213,300,False
1995-08-23 00:10:00-04:00,2,0.36666666666666664,110,300,False
1995-08-23 00:15:00-04:00,2,0.5666666666666667,170,300,False
1995-08-23 00:20:00-04:00,2,0.48,144,300,False
1995-08-23 00:25:00-04:00,1,0.72,108,150,True
1995-08-23 00:30:00-04:00,2,0.33,99,300,True
1995-08-23 00:35:00-04:00,2,0.3466666666666667,104,300,False
1995-08-23 00:40:00-04:00,2,0.35333333333333333,106,300,False
1995-08-23 00:45:00-04:00,2,0.4066666666666667,122,300,False
1995-08-23 00:50:00-04:00,2,0.37666666666666665,113,300,False
1995-08-23 00:55:00-04:00,2,0.31666666666666665,95,300,False
1995-08-23 01:00:00-04:00,2,0.24333333333333335,73,300,False
1995-08-23 01:05:00-04:00,2,0.20333333333333334,61,300,False
1995-08-23 01:10:00-04:00,2,0.2633333333333333,79,300,False
1995-08-23 01:15:00-04:00,2,0.27666666666666667,83,300,False
1995-08-23 01:20:00-04:00,2,0.30333333333333334,91,300,False
1995-08-23 01:25:00-04:00,2,0.4866666666666667,146,300,False
1995-08-23 01:30:00-04:00,2,0.4633333333333333,139,300,False
1995-08-23 01:35:00-04:00,2,0.2,60,300,False
1995-08-23 01:40:00-04:00,1,0.56,84,150,True
1995-08-23 01:45:00-04:00,1,0.8733333333333333,131,150,False
1995-08-23 01:50:00-04:00,1,0.5266666666666666,79,150,False
1995-08-23 01:55:00-04:00,1,0.54,81,150,False
1995-08-23 02:00:00-04:00,1,0.6866666666666666,103,150,False
1995-08-23 02:05:00-04:00,1,0.6266666666666667,94,150,False
1995-08-23 02:10:00-04:00,1,0.6733333333333333,101,150,False
1995-08-23 02:15:00-04:00,1,0.7866666666666666,118,150,False
1995-08-23 02:20:00-04:00,1,0.8133333333333334,122,150,False
1995-08-23 02:25:00-04:00,1,0.7,105,150,False
1995-08-23 02:30:00-04:00,1,0.7866666666666666,118,150,False
1995-08-23 02:35:00-04:00,1,0.5733333333333334,86,150,False
1995-08-23 02:40:00-04:00,1,0.3933333333333333,59,150,False
1995-08-23 02:45:00-04:00,1,0.5133333333333333,77,150,False
1995-08-23 02:50:00-04:00,1,0.68,102,150,False
1995-08-23 02:55:00-04:00,1,0.7133333333333334,107,150,False
1995-08-23 03:00:00-04:00,1,0.5533333333333333,83,150,False
1995-08-23 03:05:00-04:00,1,0.22666666666666666,34,150,False
1995-08-23 03:10:00-04:00,1,0.7533333333333333,113,150,False
1995-08-23 03:15:00-04:00,1,0.8066666666666666,121,150,False
1995-08-23 03:20:00-04:00,1,0.5933333333333334,89,150,False
1995-08-23 03:25:00-04:00,1,0.6066666666666667,91,150,False
1995-08-23 03:30:00-04:00,1,0.36666666666666664,55,150,False
1995-08-23 03:35:00-04:00,1,0.4266666666666667,64,150,False
1995-08-23 03:40:00-04:00,1,0.76,114,150,False
1995-08-23 03:45:00-04:00,1,0.5533333333333333,83,150,False
1995-08-23 03:50:00-04:00,1,0.5666666666666667,85,150,False
1995-08-23 03:55:00-04:00,1,0.78,117,150,False
1995-08-23 04:00:00-04:00,1,0.7533333333333333,113,150,False
1995-08-23 04:05:00-04:00,1,0.37333333333333335,56,150,False
1995-08-23 04:10:00-04:00,1,0.5133333333333333,77,150,False
1995-08-23 04:15:00-04:00,1,0.41333333333333333,62,150,False
1995-08-23 04:20:00-04:00,1,0.3466666666666667,52,150,False
1995-08-23 04:25:00-04:00,1,0.4866666666666667,73,150,False
1995-08-23 04:30:00-04:00,1,0.5866666666666667,88,150,False
1995-08-23 04:35:00-04:00,1,0.4866666666666667,73,150,False
1995-08-23 04:40:00-04:00,1,0.5533333333333333,83,150,False
1995-08-23 04:45:00-04:00,1,0.32,48,150,False
1995-08-23 04:50:00-04:00,1,0.43333333333333335,65,150,False
1995-08-23 04:55:00-04:00,1,0.72,108,150,False
1995-08-23 05:00:00-04:00,1,0.49333333333333335,74,150,False
1995-08-23 05:05:00-04:00,1,0.4066666666666667,61,150,False
1995-08-23 05:10:00-04:00,1,0.6266666666666667,94,150,False
1995-08-23 05:15:00-04:00,1,0.58,87,150,False
1995-08-23 05:20:00-04:00,1,0.7133333333333334,107,150,False
1995-08-23 05:25:00-04:00,1,0.4266666666666667,64,150,False
1995-08-23 05:30:00-04:00,1,0.5933333333333334,89,150,False
1995-08-23 05:35:00-04:00,1,0.5466666666666666,82,150,False
1995-08-23 05:40:00-04:00,1,0.6666666666666666,100,150,False
1995-08-23 05:45:00-04:00,1,0.58,87,150,False
1995-08-23 05:50:00-04:00,1,0.3466666666666667,52,150,False
1995-08-23 05:55:00-04:00,1,0.54,81,150,False
1995-08-23 06:00:00-04:00,1,0.8,120,150,False
1995-08-23 06:05:00-04:00,1,0.72,108,150,False
1995-08-23 06:10:00-04:00,1,0.5533333333333333,83,150,False
1995-08-23 06:15:00-04:00,1,0.5866666666666667,88,150,False
1995-08-23 06:20:00-04:00,1,0.8866666666666667,133,150,False
1995-08-23 06:25:00-04:00,2,0.45666666666666667,137,300,True
1995-08-23 06:30:00-04:00,2,0.2833333333333333,85,300,False
1995-08-23 06:35:00-04:00,2,0.30666666666666664,92,300,False
1995-08-23 06:40:00-04:00,2,0.5266666666666666,158,300,False
1995-08-23 06:45:00-04:00,2,0.5,150,300,False
1995-08-23 06:50:00-04:00,1,0.6,90,150,True
1995-08-23 06:55:00-04:00,1,0.62,93,150,False
